,time,customer_no,name,location,hour
1925,13:16:00,590,Jennifer Harrel,dairy,13
1926,13:16:00,592,Darin Unknow,fruit,13
1927,13:16:00,593,Susan Parkman,dairy,13
1928,13:16:00,594,Gail Bryant,dairy,13
1929,13:16:00,595,Margurite Malone,dairy,13
1930,13:16:00,596,Betty Mckinney,spices,13
1931,13:16:00,597,Janet Legge,fruit,13
1932,13:17:00,582,Roy Fields,checkout,13
1933,13:17:00,587,Sally Lainhart,dairy,13
1934,13:17:00,589,Lance Smith,checkout,13
1935,13:17:00,594,Gail Bryant,checkout,13
1936,13:17:00,596,Betty Mckinney,fruit,13
1937,13:17:00,597,Janet Legge,dairy,13
1938,13:17:00,598,Jennifer Padilla,spices,13
1939,13:17:00,599,Dona Ruiz,dairy,13
1940,13:17:00,600,Tara Tolbert,fruit,13
1941,13:17:00,601,Jane Benson,fruit,13
1942,13:18:00,581,Adam Gauthier,checkout,13
1943,13:18:00,584,John Mayo,checkout,13
1944,13:18:00,596,Betty Mckinney,spices,13
1945,13:18:00,597,Janet Legge,checkout,13
1946,13:18:00,602,Donald Cunningham,spices,13
1947,13:18:00,603,Derrick Luis,drinks,13
1948,13:18:00,604,Stephen Neeley,dairy,13
1949,13:18:00,605,Billy Loeffel,fruit,13
1950,13:18:00,606,Charles Davis,drinks,13
1951,13:18:00,607,Gloria Gardner,drinks,13
1952,13:19:00,552,Paulette Fass,checkout,13
1953,13:19:00,588,Casey Flannigan,checkout,13
1954,13:19:00,598,Jennifer Padilla,checkout,13
1955,13:19:00,602,Donald Cunningham,fruit,13
1956,13:19:00,604,Stephen Neeley,checkout,13
1957,13:19:00,607,Gloria Gardner,checkout,13
1958,13:20:00,576,Jerome Tews,checkout,13
1959,13:20:00,587,Sally Lainhart,drinks,13
1960,13:20:00,600,Tara Tolbert,spices,13
1961,13:20:00,601,Jane Benson,dairy,13
1962,13:20:00,602,Donald Cunningham,checkout,13
1963,13:20:00,603,Derrick Luis,checkout,13
1964,13:20:00,606,Charles Davis,checkout,13
1965,13:20:00,608,Robert Jones,dairy,13
1966,13:20:00,609,Kathy Doyle,fruit,13
1967,13:20:00,610,Steven Bearden,spices,13
1968,13:20:00,611,Cecil White,drinks,13
1969,13:20:00,612,Mary Scott,spices,13
1970,13:21:00,573,Lisa Wallace,fruit,13
1971,13:21:00,587,Sally Lainhart,fruit,13
1972,13:21:00,600,Tara Tolbert,checkout,13
1973,13:21:00,601,Jane Benson,drinks,13
1974,13:21:00,605,Billy Loeffel,checkout,13
1975,13:21:00,608,Robert Jones,spices,13
1976,13:21:00,609,Kathy Doyle,checkout,13
1977,13:21:00,610,Steven Bearden,dairy,13
1978,13:21:00,612,Mary Scott,drinks,13
1979,13:21:00,613,Cynthia Abrams,fruit,13
1980,13:21:00,614,Christian Hopkins,dairy,13
1981,13:21:00,615,Ruben Lynch,fruit,13
1982,13:22:00,573,Lisa Wallace,checkout,13
1983,13:22:00,586,William Russell,checkout,13
1984,13:22:00,587,Sally Lainhart,checkout,13
1985,13:22:00,590,Jennifer Harrel,checkout,13
1986,13:22:00,591,James Bradley,checkout,13
1987,13:22:00,596,Betty Mckinney,checkout,13
1988,13:22:00,599,Dona Ruiz,drinks,13
1989,13:22:00,612,Mary Scott,spices,13
1990,13:22:00,614,Christian Hopkins,fruit,13
1991,13:22:00,615,Ruben Lynch,drinks,13
1992,13:22:00,616,Walton Mimes,dairy,13
1993,13:22:00,617,Carrie Dougherty,dairy,13
1994,13:22:00,618,Christin Kitchin,dairy,13
1995,13:22:00,619,Robert Thorsness,fruit,13
1996,13:23:00,599,Dona Ruiz,fruit,13
1997,13:23:00,611,Cecil White,spices,13
1998,13:23:00,614,Christian Hopkins,dairy,13
1999,13:23:00,620,Adam Sullivan,fruit,13
2000,13:23:00,621,Dennis Brown,fruit,13
2001,13:23:00,622,Socorro Byrum,fruit,13
2002,13:23:00,623,Erika Brown,fruit,13
2003,13:24:00,592,Darin Unknow,spices,13
2004,13:24:00,610,Steven Bearden,checkout,13
2005,13:24:00,612,Mary Scott,checkout,13
2006,13:24:00,622,Socorro Byrum,checkout,13
2007,13:24:00,624,Richard Clemons,dairy,13
2008,13:24:00,625,Laura Litton,fruit,13
2009,13:24:00,626,Diana Loza,drinks,13
2010,13:24:00,627,Daniel Chavez,fruit,13
2011,13:25:00,592,Darin Unknow,checkout,13
2012,13:25:00,599,Dona Ruiz,checkout,13
2013,13:25:00,611,Cecil White,dairy,13
2014,13:25:00,613,Cynthia Abrams,checkout,13
2015,13:25:00,616,Walton Mimes,checkout,13
2016,13:25:00,619,Robert Thorsness,checkout,13
2017,13:25:00,620,Adam Sullivan,checkout,13
2018,13:25:00,627,Daniel Chavez,checkout,13
2019,13:25:00,628,Randall Copeland,spices,13
2020,13:25:00,629,Linda Hobbs,spices,13
2021,13:25:00,630,Dorothy Bickel,fruit,13
2022,13:25:00,631,Isabell Brooks,dairy,13
2023,13:25:00,632,Maurice Simmons,fruit,13
2024,13:25:00,633,Julia Madden,drinks,13
2025,13:26:00,595,Margurite Malone,checkout,13
2026,13:26:00,608,Robert Jones,fruit,13
2027,13:26:00,614,Christian Hopkins,checkout,13
2028,13:26:00,624,Richard Clemons,spices,13
2029,13:26:00,625,Laura Litton,dairy,13
2030,13:26:00,629,Linda Hobbs,dairy,13
2031,13:26:00,630,Dorothy Bickel,dairy,13
2032,13:26:00,631,Isabell Brooks,checkout,13
2033,13:26:00,633,Julia Madden,checkout,13
2034,13:26:00,634,Kathryn Beck,drinks,13
2035,13:26:00,635,Kimberly Ashcraft,spices,13
2036,13:26:00,636,David Watson,fruit,13
2037,13:27:00,593,Susan Parkman,checkout,13
2038,13:27:00,611,Cecil White,checkout,13
2039,13:27:00,617,Carrie Dougherty,checkout,13
2040,13:27:00,623,Erika Brown,drinks,13
2041,13:27:00,624,Richard Clemons,checkout,13
2042,13:27:00,628,Randall Copeland,checkout,13
2043,13:27:00,630,Dorothy Bickel,spices,13
2044,13:27:00,635,Kimberly Ashcraft,dairy,13
2045,13:27:00,637,Joshua Riley,fruit,13
2046,13:27:00,638,Edward Thomas,spices,13
2047,13:27:00,639,Elizabeth Smith,dairy,13
2048,13:28:00,623,Erika Brown,fruit,13
2049,13:28:00,626,Diana Loza,checkout,13
2050,13:28:00,632,Maurice Simmons,checkout,13
2051,13:28:00,634,Kathryn Beck,fruit,13
2052,13:28:00,637,Joshua Riley,checkout,13
2053,13:28:00,638,Edward Thomas,checkout,13
2054,13:28:00,640,Will Stump,drinks,13
2055,13:28:00,641,Claudette Truong,dairy,13
2056,13:28:00,642,Robert Brown,fruit,13
2057,13:28:00,643,Rona Lent,dairy,13
2058,13:29:00,601,Jane Benson,spices,13
2059,13:29:00,615,Ruben Lynch,spices,13
2060,13:29:00,623,Erika Brown,checkout,13
2061,13:29:00,629,Linda Hobbs,spices,13
2062,13:29:00,630,Dorothy Bickel,dairy,13
2063,13:29:00,634,Kathryn Beck,spices,13
2064,13:29:00,639,Elizabeth Smith,spices,13
2065,13:29:00,640,Will Stump,spices,13
2066,13:29:00,642,Robert Brown,checkout,13
2067,13:29:00,644,Mary Obenshain,spices,13
2068,13:29:00,645,Nancy Adam,drinks,13
2069,13:29:00,646,Carol Iversen,spices,13
2070,13:30:00,601,Jane Benson,dairy,13
2071,13:30:00,629,Linda Hobbs,dairy,13
2072,13:30:00,635,Kimberly Ashcraft,checkout,13
2073,13:30:00,639,Elizabeth Smith,dairy,13
2074,13:30:00,644,Mary Obenshain,checkout,13
2075,13:30:00,646,Carol Iversen,dairy,13
2076,13:30:00,647,Lavenia Picciano,drinks,13
2077,13:30:00,648,Todd Anderson,fruit,13
2078,13:31:00,601,Jane Benson,drinks,13
2079,13:31:00,629,Linda Hobbs,fruit,13
2080,13:31:00,634,Kathryn Beck,dairy,13
2081,13:31:00,640,Will Stump,checkout,13
2082,13:31:00,647,Lavenia Picciano,checkout,13
2083,13:31:00,649,Mary Brogan,dairy,13
2084,13:31:00,650,Larry Willson,fruit,13
2085,13:31:00,651,Robert Price,dairy,13
2086,13:31:00,652,Dorothy Cooper,fruit,13
2087,13:31:00,653,Larry Bomar,spices,13
2088,13:31:00,654,Jesus Stubbs,dairy,13
2089,13:32:00,621,Dennis Brown,checkout,13
2090,13:32:00,629,Linda Hobbs,checkout,13
2091,13:32:00,630,Dorothy Bickel,fruit,13
2092,13:32:00,639,Elizabeth Smith,drinks,13
2093,13:32:00,643,Rona Lent,checkout,13
2094,13:32:00,653,Larry Bomar,drinks,13
2095,13:33:00,601,Jane Benson,spices,13
2096,13:33:00,608,Robert Jones,checkout,13
2097,13:33:00,615,Ruben Lynch,checkout,13
2098,13:33:00,618,Christin Kitchin,fruit,13
2099,13:33:00,625,Laura Litton,spices,13
2100,13:33:00,630,Dorothy Bickel,checkout,13
2101,13:33:00,639,Elizabeth Smith,spices,13
2102,13:33:00,645,Nancy Adam,checkout,13
2103,13:33:00,655,Roxana Wood,fruit,13
2104,13:33:00,656,Patsy Stoner,fruit,13
2105,13:34:00,618,Christin Kitchin,dairy,13
2106,13:34:00,625,Laura Litton,checkout,13
2107,13:34:00,650,Larry Willson,drinks,13
2108,13:34:00,654,Jesus Stubbs,checkout,13
2109,13:34:00,655,Roxana Wood,checkout,13
2110,13:35:00,601,Jane Benson,fruit,13
2111,13:35:00,634,Kathryn Beck,spices,13
2112,13:35:00,636,David Watson,dairy,13
2113,13:35:00,639,Elizabeth Smith,checkout,13
2114,13:35:00,656,Patsy Stoner,checkout,13
2115,13:35:00,657,Kim Bennett,dairy,13
2116,13:35:00,658,Irma Alpert,dairy,13
2117,13:35:00,659,Trent Larson,drinks,13
2118,13:36:00,634,Kathryn Beck,dairy,13
2119,13:36:00,641,Claudette Truong,checkout,13
2120,13:36:00,648,Todd Anderson,spices,13
2121,13:36:00,652,Dorothy Cooper,dairy,13
2122,13:36:00,657,Kim Bennett,drinks,13
2123,13:36:00,658,Irma Alpert,spices,13
2124,13:36:00,660,Rosella Armstrong,fruit,13
2125,13:36:00,661,Socorro Smith,fruit,13
2126,13:36:00,662,Virginia Filipiak,dairy,13
2127,13:37:00,601,Jane Benson,checkout,13
2128,13:37:00,634,Kathryn Beck,checkout,13
2129,13:37:00,636,David Watson,checkout,13
2130,13:37:00,648,Todd Anderson,checkout,13
2131,13:37:00,650,Larry Willson,fruit,13
2132,13:37:00,657,Kim Bennett,spices,13
2133,13:37:00,658,Irma Alpert,dairy,13
2134,13:38:00,646,Carol Iversen,checkout,13
2135,13:38:00,649,Mary Brogan,checkout,13
2136,13:38:00,651,Robert Price,drinks,13
2137,13:38:00,653,Larry Bomar,spices,13
2138,13:38:00,657,Kim Bennett,dairy,13
2139,13:38:00,658,Irma Alpert,checkout,13
2140,13:39:00,651,Robert Price,fruit,13
2141,13:39:00,652,Dorothy Cooper,drinks,13
2142,13:39:00,653,Larry Bomar,fruit,13
2143,13:39:00,660,Rosella Armstrong,dairy,13
2144,13:39:00,662,Virginia Filipiak,fruit,13
2145,13:39:00,663,Ann Watson,fruit,13
2146,13:39:00,664,Bruce Tucker,fruit,13
2147,13:39:00,665,David Ledesma,drinks,13
2148,13:39:00,666,Anthony Banta,fruit,13
2149,13:40:00,665,David Ledesma,checkout,13
2150,13:40:00,667,Keith Forsythe,spices,13
2151,13:40:00,668,Gonzalo Morgan,drinks,13
2152,13:41:00,652,Dorothy Cooper,spices,13
2153,13:41:00,653,Larry Bomar,dairy,13
2154,13:41:00,661,Socorro Smith,checkout,13
2155,13:41:00,662,Virginia Filipiak,dairy,13
2156,13:41:00,663,Ann Watson,spices,13
2157,13:41:00,666,Anthony Banta,checkout,13
2158,13:41:00,669,Robert Valenzuela,spices,13
2159,13:41:00,670,Earl Liptak,spices,13
2160,13:42:00,618,Christin Kitchin,spices,13
2161,13:42:00,651,Robert Price,spices,13
2162,13:42:00,657,Kim Bennett,fruit,13
2163,13:42:00,660,Rosella Armstrong,checkout,13
2164,13:42:00,668,Gonzalo Morgan,checkout,13
2165,13:42:00,669,Robert Valenzuela,checkout,13
2166,13:42:00,670,Earl Liptak,drinks,13
2167,13:43:00,618,Christin Kitchin,dairy,13
2168,13:43:00,650,Larry Willson,spices,13
2169,13:43:00,651,Robert Price,checkout,13
2170,13:43:00,652,Dorothy Cooper,dairy,13
2171,13:43:00,659,Trent Larson,checkout,13
2172,13:43:00,663,Ann Watson,dairy,13
2173,13:43:00,664,Bruce Tucker,dairy,13
2174,13:43:00,667,Keith Forsythe,checkout,13
2175,13:43:00,670,Earl Liptak,checkout,13
2176,13:43:00,671,Michael Freyer,spices,13
2177,13:44:00,618,Christin Kitchin,drinks,13
2178,13:44:00,650,Larry Willson,drinks,13
2179,13:44:00,652,Dorothy Cooper,checkout,13
2180,13:44:00,671,Michael Freyer,checkout,13
2181,13:44:00,672,Doris Stevenson,drinks,13
2182,13:45:00,650,Larry Willson,spices,13
2183,13:45:00,657,Kim Bennett,checkout,13
2184,13:45:00,672,Doris Stevenson,checkout,13
2185,13:45:00,673,Vera Flores,fruit,13
2186,13:45:00,674,Eddie Vines,drinks,13
2187,13:46:00,650,Larry Willson,dairy,13
2188,13:46:00,674,Eddie Vines,fruit,13
2189,13:46:00,675,Leslie Yazzie,fruit,13
2190,13:47:00,618,Christin Kitchin,fruit,13
2191,13:47:00,676,Ethel Montgomery,spices,13
2192,13:47:00,677,Carie Wycoff,dairy,13
2193,13:47:00,678,Jeffery Melendez,fruit,13
2194,13:48:00,653,Larry Bomar,checkout,13
2195,13:48:00,662,Virginia Filipiak,drinks,13
2196,13:48:00,663,Ann Watson,checkout,13
2197,13:48:00,679,Tammy Martin,fruit,13
2198,13:48:00,680,Michael Perez,dairy,13
2199,13:48:00,681,Greg Choi,fruit,13
2200,13:48:00,682,Walter Russell,fruit,13
2201,13:48:00,683,Cheryl Kam,dairy,13
2202,13:48:00,684,Monica Jensen,dairy,13
2203,13:48:00,685,Lonny Hall,fruit,13
2204,13:49:00,674,Eddie Vines,dairy,13
2205,13:49:00,684,Monica Jensen,checkout,13
2206,13:49:00,686,Elenor Dooley,drinks,13
2207,13:49:00,687,Thomas Larkins,dairy,13
2208,13:49:00,688,Tonya Burris,dairy,13
2209,13:50:00,618,Christin Kitchin,spices,13
2210,13:50:00,662,Virginia Filipiak,checkout,13
2211,13:50:00,664,Bruce Tucker,drinks,13
2212,13:50:00,673,Vera Flores,checkout,13
2213,13:50:00,675,Leslie Yazzie,drinks,13
2214,13:50:00,676,Ethel Montgomery,dairy,13
2215,13:50:00,678,Jeffery Melendez,checkout,13
2216,13:50:00,687,Thomas Larkins,drinks,13
2217,13:50:00,688,Tonya Burris,checkout,13
2218,13:50:00,689,Rosemary Myers,drinks,13
2219,13:50:00,690,Steve Sanchez,spices,13
2220,13:50:00,691,Shirley Alvarado,fruit,13
2221,13:50:00,692,Leanne Nally,dairy,13
2222,13:50:00,693,Deborah Miller,fruit,13
2223,13:50:00,694,William Clark,spices,13
2224,13:51:00,618,Christin Kitchin,drinks,13
2225,13:51:00,650,Larry Willson,checkout,13
2226,13:51:00,674,Eddie Vines,drinks,13
2227,13:51:00,679,Tammy Martin,dairy,13
2228,13:51:00,685,Lonny Hall,checkout,13
2229,13:51:00,686,Elenor Dooley,checkout,13
2230,13:52:00,618,Christin Kitchin,checkout,13
2231,13:52:00,664,Bruce Tucker,checkout,13
2232,13:52:00,675,Leslie Yazzie,checkout,13
2233,13:52:00,681,Greg Choi,dairy,13
2234,13:52:00,687,Thomas Larkins,checkout,13
2235,13:52:00,689,Rosemary Myers,dairy,13
2236,13:52:00,692,Leanne Nally,checkout,13
2237,13:52:00,693,Deborah Miller,checkout,13
2238,13:52:00,694,William Clark,drinks,13
2239,13:52:00,695,Margaret Martinetto,drinks,13
2240,13:52:00,696,Michael Sandoval,fruit,13
2241,13:52:00,697,Ruth Devito,spices,13
2242,13:52:00,698,Patricia Martin,fruit,13
2243,13:53:00,674,Eddie Vines,checkout,13
2244,13:53:00,677,Carie Wycoff,spices,13
2245,13:53:00,679,Tammy Martin,fruit,13
2246,13:53:00,680,Michael Perez,fruit,13
2247,13:53:00,681,Greg Choi,fruit,13
2248,13:53:00,691,Shirley Alvarado,dairy,13
2249,13:53:00,694,William Clark,checkout,13
2250,13:54:00,677,Carie Wycoff,checkout,13
2251,13:54:00,680,Michael Perez,spices,13
2252,13:54:00,681,Greg Choi,dairy,13
2253,13:54:00,682,Walter Russell,checkout,13
2254,13:54:00,683,Cheryl Kam,checkout,13
2255,13:54:00,690,Steve Sanchez,dairy,13
2256,13:54:00,696,Michael Sandoval,drinks,13
2257,13:54:00,699,Alton Fuqua,drinks,13
2258,13:54:00,700,Deborah Eguia,drinks,13
2259,13:54:00,701,Steven Kaiser,drinks,13
2260,13:54:00,702,Ann Atkins,fruit,13
2261,13:54:00,703,Andrew Frye,spices,13
2262,13:54:00,704,Michael Strong,dairy,13
2263,13:55:00,681,Greg Choi,checkout,13
2264,13:55:00,695,Margaret Martinetto,spices,13
2265,13:55:00,696,Michael Sandoval,checkout,13
2266,13:55:00,700,Deborah Eguia,spices,13
2267,13:55:00,705,Robert Martin,fruit,13
2268,13:55:00,706,Murray Romero,fruit,13
2269,13:55:00,707,Marla Grissom,drinks,13
2270,13:55:00,708,Donna Bellamy,dairy,13
2271,13:56:00,676,Ethel Montgomery,checkout,13
2272,13:56:00,679,Tammy Martin,checkout,13
2273,13:56:00,695,Margaret Martinetto,dairy,13
2274,13:56:00,697,Ruth Devito,drinks,13
2275,13:56:00,698,Patricia Martin,checkout,13
2276,13:56:00,700,Deborah Eguia,dairy,13
2277,13:56:00,705,Robert Martin,checkout,13
2278,13:57:00,689,Rosemary Myers,checkout,13
2279,13:57:00,699,Alton Fuqua,fruit,13
2280,13:57:00,703,Andrew Frye,checkout,13
2281,13:57:00,704,Michael Strong,checkout,13
2282,13:57:00,708,Donna Bellamy,checkout,13
2283,13:57:00,709,Anthony Beardsley,fruit,13
2284,13:57:00,710,Richard Phelps,dairy,13
2285,13:57:00,711,Abram Arnold,fruit,13
2286,13:57:00,712,Stephen Mallory,fruit,13
2287,13:57:00,713,John Steele,fruit,13
2288,13:58:00,680,Michael Perez,checkout,13
2289,13:58:00,697,Ruth Devito,checkout,13
2290,13:58:00,699,Alton Fuqua,dairy,13
2291,13:58:00,701,Steven Kaiser,fruit,13
2292,13:58:00,702,Ann Atkins,dairy,13
2293,13:58:00,709,Anthony Beardsley,checkout,13
2294,13:58:00,710,Richard Phelps,checkout,13
2295,13:58:00,712,Stephen Mallory,checkout,13
2296,13:58:00,714,Zachary Graham,fruit,13
2297,13:58:00,715,Justin Neese,fruit,13
2298,13:59:00,690,Steve Sanchez,checkout,13
2299,13:59:00,700,Deborah Eguia,checkout,13
2300,13:59:00,702,Ann Atkins,drinks,13
2301,13:59:00,707,Marla Grissom,spices,13
2302,13:59:00,711,Abram Arnold,spices,13
2303,13:59:00,716,Rose Weber,dairy,13
2304,14:00:00,695,Margaret Martinetto,spices,14
2305,14:00:00,701,Steven Kaiser,dairy,14
2306,14:00:00,702,Ann Atkins,checkout,14
2307,14:00:00,707,Marla Grissom,fruit,14
2308,14:00:00,711,Abram Arnold,dairy,14
2309,14:00:00,713,John Steele,spices,14
2310,14:00:00,715,Justin Neese,checkout,14
2311,14:00:00,717,Lori Scott,fruit,14
2312,14:00:00,718,Kevin Ramirez,fruit,14
2313,14:00:00,719,Cynthia Slayton,spices,14
2314,14:00:00,720,Tammy Acosta,fruit,14
2315,14:00:00,721,Joyce Pater,dairy,14
2316,14:00:00,722,Jennifer Golan,dairy,14
2317,14:01:00,699,Alton Fuqua,checkout,14
2318,14:01:00,718,Kevin Ramirez,checkout,14
2319,14:01:00,719,Cynthia Slayton,fruit,14
2320,14:01:00,722,Jennifer Golan,spices,14
2321,14:01:00,723,Orlando Stroud,dairy,14
2322,14:01:00,724,John Alexander,drinks,14
2323,14:01:00,725,Margaret Horace,drinks,14
2324,14:01:00,726,Jessie Sebeniecher,fruit,14
2325,14:02:00,691,Shirley Alvarado,drinks,14
2326,14:02:00,695,Margaret Martinetto,drinks,14
2327,14:02:00,701,Steven Kaiser,spices,14
2328,14:02:00,713,John Steele,dairy,14
2329,14:02:00,714,Zachary Graham,dairy,14
2330,14:02:00,722,Jennifer Golan,drinks,14
2331,14:02:00,726,Jessie Sebeniecher,drinks,14
2332,14:02:00,727,John Roth,fruit,14
2333,14:02:00,728,Stella Arroyo,fruit,14
2334,14:03:00,695,Margaret Martinetto,fruit,14
2335,14:03:00,706,Murray Romero,drinks,14
2336,14:03:00,711,Abram Arnold,fruit,14
2337,14:03:00,713,John Steele,spices,14
2338,14:03:00,717,Lori Scott,checkout,14
2339,14:03:00,726,Jessie Sebeniecher,checkout,14
2340,14:03:00,729,Linda Vasquez,fruit,14
2341,14:03:00,730,George Lee,dairy,14
2342,14:03:00,731,Debby Thomas,fruit,14
2343,14:03:00,732,Ryan Olcott,drinks,14
2344,14:03:00,733,John Griffin,dairy,14
2345,14:03:00,734,Katelyn Lewis,dairy,14
2346,14:04:00,691,Shirley Alvarado,checkout,14
2347,14:04:00,695,Margaret Martinetto,checkout,14
2348,14:04:00,707,Marla Grissom,checkout,14
2349,14:04:00,713,John Steele,dairy,14
2350,14:04:00,714,Zachary Graham,fruit,14
2351,14:04:00,720,Tammy Acosta,checkout,14
2352,14:04:00,725,Margaret Horace,checkout,14
2353,14:04:00,728,Stella Arroyo,checkout,14
2354,14:04:00,729,Linda Vasquez,checkout,14
2355,14:04:00,735,Steve Callahan,dairy,14
2356,14:04:00,736,Billy Mcfarlane,fruit,14
2357,14:05:00,701,Steven Kaiser,drinks,14
2358,14:05:00,713,John Steele,drinks,14
2359,14:05:00,719,Cynthia Slayton,dairy,14
2360,14:05:00,724,John Alexander,checkout,14
2361,14:05:00,731,Debby Thomas,spices,14
2362,14:05:00,734,Katelyn Lewis,drinks,14
2363,14:05:00,735,Steve Callahan,checkout,14
2364,14:05:00,737,Diane Hagen,spices,14
2365,14:05:00,738,Wanda Anderson,dairy,14
2366,14:05:00,739,Mona Mavai,fruit,14
2367,14:06:00,701,Steven Kaiser,fruit,14
2368,14:06:00,711,Abram Arnold,checkout,14
2369,14:06:00,722,Jennifer Golan,fruit,14
2370,14:06:00,727,John Roth,checkout,14
2371,14:06:00,731,Debby Thomas,drinks,14
2372,14:06:00,734,Katelyn Lewis,spices,14
2373,14:06:00,737,Diane Hagen,drinks,14
2374,14:06:00,739,Mona Mavai,dairy,14
2375,14:07:00,719,Cynthia Slayton,checkout,14
2376,14:07:00,723,Orlando Stroud,checkout,14
2377,14:07:00,731,Debby Thomas,checkout,14
2378,14:07:00,732,Ryan Olcott,fruit,14
2379,14:07:00,734,Katelyn Lewis,drinks,14
2380,14:07:00,737,Diane Hagen,spices,14
2381,14:07:00,739,Mona Mavai,drinks,14
2382,14:07:00,740,Corey Peters,spices,14
2383,14:07:00,741,Donnie Sullivan,drinks,14
2384,14:08:00,706,Murray Romero,spices,14
2385,14:08:00,713,John Steele,spices,14
2386,14:08:00,732,Ryan Olcott,checkout,14
2387,14:08:00,734,Katelyn Lewis,checkout,14
2388,14:08:00,740,Corey Peters,drinks,14
2389,14:09:00,716,Rose Weber,drinks,14
2390,14:09:00,739,Mona Mavai,checkout,14
2391,14:09:00,740,Corey Peters,spices,14
2392,14:09:00,741,Donnie Sullivan,checkout,14
2393,14:10:00,701,Steven Kaiser,spices,14
2394,14:10:00,737,Diane Hagen,drinks,14
2395,14:10:00,738,Wanda Anderson,drinks,14
2396,14:10:00,742,Florence Mello,spices,14
2397,14:10:00,743,Betty Colvin,dairy,14
2398,14:11:00,701,Steven Kaiser,drinks,14
2399,14:11:00,713,John Steele,drinks,14
2400,14:11:00,714,Zachary Graham,checkout,14
2401,14:11:00,740,Corey Peters,dairy,14
2402,14:11:00,742,Florence Mello,drinks,14
2403,14:12:00,701,Steven Kaiser,checkout,14
2404,14:12:00,706,Murray Romero,drinks,14
2405,14:12:00,721,Joyce Pater,fruit,14
2406,14:12:00,722,Jennifer Golan,drinks,14
2407,14:12:00,738,Wanda Anderson,checkout,14
2408,14:12:00,742,Florence Mello,checkout,14
2409,14:12:00,744,Rhonda Wilson,dairy,14
2410,14:12:00,745,Kimberly Abreu,fruit,14
2411,14:12:00,746,Alida Lester,fruit,14
2412,14:12:00,747,Max Burnley,drinks,14
2413,14:12:00,748,Paige Wright,spices,14
2414,14:12:00,749,Elizabeth Dandridge,fruit,14
2415,14:12:00,750,George Poe,fruit,14
2416,14:13:00,716,Rose Weber,checkout,14
2417,14:13:00,722,Jennifer Golan,checkout,14
2418,14:13:00,744,Rhonda Wilson,checkout,14
2419,14:13:00,747,Max Burnley,spices,14
2420,14:13:00,749,Elizabeth Dandridge,checkout,14
2421,14:13:00,751,Lisa Robinson,dairy,14
2422,14:13:00,752,Margie Adams,spices,14
2423,14:13:00,753,Jeanette Gordon,fruit,14
2424,14:13:00,754,Betty Drum,fruit,14
2425,14:13:00,755,Paul Rodgers,fruit,14
2426,14:13:00,756,Jacquelyn Lamas,spices,14
2427,14:14:00,713,John Steele,spices,14
2428,14:14:00,736,Billy Mcfarlane,checkout,14
2429,14:14:00,751,Lisa Robinson,drinks,14
2430,14:14:00,753,Jeanette Gordon,dairy,14
2431,14:14:00,756,Jacquelyn Lamas,dairy,14
2432,14:15:00,721,Joyce Pater,dairy,14
2433,14:15:00,730,George Lee,spices,14
2434,14:15:00,751,Lisa Robinson,fruit,14
